Algoritmo;Precision;F1_Score;Latencia_Media;Verdaderos_Positivos_TP;Falsos_Positivos_FP;Falsos_Negativos_FN
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;58.33%;0.6364;0.0 seg;7;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;10
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;61.54%;0.6667;0.0 seg;8;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;11
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Z-Score_Termico;64.29%;0.6923;0.0 seg;9;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;12
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;21
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;66.67%;0.7143;0.0 seg;10;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;62.50%;0.6897;0.0 seg;10;6;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;58.82%;0.6667;0.0 seg;10;7;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;58.82%;0.6667;0.0 seg;10;7;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;55.56%;0.6452;0.0 seg;10;8;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;52.63%;0.6250;0.0 seg;10;9;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;50.00%;0.6061;0.0 seg;10;10;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;47.62%;0.5882;0.0 seg;10;11;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;47.62%;0.5714;0.0 seg;10;11;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;45.45%;0.5556;0.0 seg;10;12;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;22
Z-Score_Termico;43.48%;0.5405;0.0 seg;10;13;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;41.67%;0.5263;0.0 seg;10;14;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;23
Z-Score_Termico;40.00%;0.5128;0.0 seg;10;15;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;23
Z-Score_Termico;38.46%;0.5000;0.0 seg;10;16;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;37.04%;0.4878;0.0 seg;10;17;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;23
Z-Score_Termico;35.71%;0.4762;0.0 seg;10;18;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;23
Z-Score_Termico;35.71%;0.4762;0.0 seg;10;18;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;34.48%;0.4651;0.0 seg;10;19;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;23
Z-Score_Termico;34.48%;0.4651;0.0 seg;10;19;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;24
Z-Score_Termico;34.48%;0.4651;0.0 seg;10;19;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;33.33%;0.4545;0.0 seg;10;20;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;24
Z-Score_Termico;33.33%;0.4545;0.0 seg;10;20;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;25
Z-Score_Termico;33.33%;0.4545;0.0 seg;10;20;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;32.26%;0.4444;0.0 seg;10;21;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;25
Z-Score_Termico;32.26%;0.4444;0.0 seg;10;21;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;25
Z-Score_Termico;32.26%;0.4444;0.0 seg;10;21;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;32.26%;0.4444;0.0 seg;10;21;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;25
Z-Score_Termico;32.26%;0.4444;0.0 seg;10;21;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;25
Z-Score_Termico;32.26%;0.4444;0.0 seg;10;21;4
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Z-Score_Termico;32.26%;0.4348;0.0 seg;10;21;5
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;15
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4255;0.0 seg;10;21;6
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;16
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4255;0.0 seg;10;21;6
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;32.26%;0.4167;0.0 seg;10;21;7
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;17
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4167;0.0 seg;10;21;7
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;17
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4167;0.0 seg;10;21;7
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;32.26%;0.4167;0.0 seg;10;21;7
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;17
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4167;0.0 seg;10;21;7
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;17
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4167;0.0 seg;10;21;7
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
